DiasParaEleicaoBR,DiasParaEleicaoUSA,Selic_Delta_21d,Fed_Delta_63d,Selic_Delta_63d,Spread_BR_US,Spread_BR_US_Delta_21d,MACD_Signal,WTI_Retorno_63d_lag3,Classe
0.16832568,0.09534193,-0.007526745,0.016470851,-0.06559033,0.066624165,-0.03522012,-0.70551777,0.06818158,Venda
0.17693955,0.12660562,-0.00771198,0.017586874,-0.06436268,0.066311456,-0.03316509,-0.68623626,0.0596904,Venda
0.20505308,0.121905014,-0.0069216215,0.014165206,-0.06468823,0.048803087,-0.03639829,-0.7004912,0.06817773,Venda
0.2022525,0.12435712,-0.0067938715,0.012920203,-0.06512296,0.0492876,-0.03394727,-0.6979678,0.07984003,Venda
0.17705922,0.12658174,-0.00771111,0.016170243,-0.06412731,0.06629764,-0.031906087,-0.6902205,0.065339155,Venda
0.020203598,0.1444491,0.00076463906,0.023562083,-0.033740178,0.019562587,0.14054342,-0.6532265,0.07386642,Venda
0.041984737,0.14268751,0.00097309577,0.023614116,-0.036540978,-0.021108463,0.15089911,-0.62985957,0.029332772,Venda
0.043742184,0.14454162,0.00073861267,0.020530613,-0.03548848,-0.020169597,0.1495074,-0.6313022,0.06921674,Venda
0.044011626,0.1445481,0.00075144554,0.020895172,-0.035537392,-0.020725597,0.15127458,-0.6312088,0.07106846,Venda
-0.02270124,0.14408721,-0.0022401141,0.043047458,-0.03446739,0.022376101,0.17073625,-0.69114155,0.075097896,Venda
-0.021560572,0.059016876,-0.0032534553,0.05309203,-0.036532484,0.020427875,0.18075909,-0.73367006,0.106447324,Venda
-0.016783278,0.053490132,-0.003600951,0.048564516,-0.039851964,-0.017046334,0.18235688,-0.70817417,0.1038708,Venda
0.006023894,0.05356302,-0.0033796707,0.040850256,-0.04154252,-0.027838098,0.17525733,-0.71392465,0.09393719,Venda
0.022625487,0.05711154,-0.004623933,0.04564058,-0.042644896,-0.025440024,0.18766385,-0.69958365,0.030987993,Venda
0.020716486,-0.011895835,-0.0042661494,0.043302983,-0.042733118,-0.03615729,0.20403382,-0.729771,0.097095326,Venda
0.021700941,-0.0050412863,-0.0044371234,0.051746033,-0.04356941,-0.024898414,0.20324713,-0.71819675,0.06250992,Venda
0.019849643,-0.012282022,-0.0045700287,0.053644028,-0.04336351,-0.02209517,0.20490023,-0.71339226,0.07689235,Venda
0.02089539,-0.012021638,-0.0037767543,0.046297852,-0.0444492,-0.025632992,0.19663158,-0.72569543,0.0959693,Venda
0.030062968,-0.0039925706,-0.0033400315,0.04279821,-0.044323683,-0.024864111,0.20163944,-0.71897864,0.13668163,Venda
0.027253026,-0.011642475,-0.0033541683,0.048758097,-0.045494184,-0.018155105,0.2020496,-0.7203813,0.09015941,Venda
0.020057483,-0.01196435,-0.00320956,0.04644524,-0.04692006,-0.017388655,0.18144777,-0.6839992,0.090214364,Venda
0.016621457,-0.013401522,-0.003211825,0.043569144,-0.044400323,0.02101908,0.17117013,-0.72195786,0.097499765,Venda
0.029486619,-0.0045838747,-0.0024743665,0.03812024,-0.044855986,0.021838093,0.17385863,-0.7218228,0.097831786,Venda
0.023037411,-0.0029453377,-0.002476715,0.042172324,-0.04737875,-0.017132055,0.18332891,-0.68307424,0.07929275,Venda
0.022164311,-0.0026173703,-0.0031908385,0.0380348,-0.046387948,-0.0066095986,0.1754188,-0.6913696,0.07540465,Venda
0.041052435,0.0072034895,-0.0029406808,0.029425882,-0.046669614,-0.023309017,0.18376578,-0.6792155,0.06786682,Venda
0.0043738475,-0.03898156,-0.0152473785,0.022206258,-0.07957156,0.029187642,-0.07384544,-0.85079014,0.033288997,Venda
0.04053385,-0.026294593,-0.015456139,0.03070833,-0.07614453,0.044932723,-0.06643036,-0.8373382,0.022772992,Venda
0.040833365,-0.026741691,-0.015471113,0.030729143,-0.07615898,0.044936813,-0.066535845,-0.8372091,0.019582367,Venda
0.04053385,-0.026294593,-0.015456139,0.03070833,-0.07614453,0.044932723,-0.06643036,-0.8373382,0.022772992,Venda
0.032418605,-0.032403097,-0.015087485,0.033561196,-0.07746213,0.0427677,-0.059088312,-0.84838843,0.05010111,Venda
0.023699187,-0.04013568,-0.015424181,0.047879245,-0.075734496,0.05145637,-0.059567045,-0.83837897,0.047855865,Venda
0.038419187,-0.013107361,-0.015584771,0.04028463,-0.070330806,0.0481892,-0.063278556,-0.83548313,0.045160994,Venda
0.044994403,-0.00081755634,-0.015283197,0.035999913,-0.0680634,0.04043181,-0.06410565,-0.84652317,0.09056633,Venda
0.04942432,0.024446102,-0.016149048,0.016563866,-0.07526238,0.045077033,-0.12853141,-0.8757646,0.0059370724,Venda
0.040806822,-0.00030850942,-0.015602364,0.028973924,-0.06893811,0.078881435,-0.050671212,-0.8899774,0.052179355,Venda
0.01667772,0.020055126,-0.014075167,0.02755713,-0.064400494,0.08885419,-0.10718992,-0.9131501,0.08756681,Venda
0.024839127,0.01958298,-0.015086626,0.033886146,-0.061420444,0.09484239,-0.10383427,-0.90180004,0.035614878,Venda
0.016795529,0.011658524,-0.015504542,0.03231787,-0.06515226,0.09860169,-0.09773048,-0.9069345,0.09391545,Venda
0.03344242,0.03596093,-0.016430473,0.03484579,-0.07043673,0.09705096,-0.10518385,-0.8720005,0.021370716,Venda
0.032650195,0.035092775,-0.016791487,0.034736324,-0.07043873,0.09746418,-0.10481442,-0.8719899,0.023410534,Venda
0.0340568,0.05001129,-0.015934782,0.021457942,-0.07768638,0.08446407,-0.113816075,-0.8828149,0.05726698,Venda
0.031843644,0.05081943,-0.015936455,0.022929067,-0.07665136,0.08393819,-0.11151671,-0.8860725,0.059395377,Venda
0.028988997,0.050670817,-0.016559144,0.02452222,-0.07056325,0.08506225,-0.108366236,-0.8827963,0.036259174,Venda
0.04931749,0.036926035,-0.012528991,0.050751984,-0.076079376,0.06313844,-0.058670107,-0.8574839,0.03204838,Venda
0.038436368,0.030653311,-0.012720247,0.04788974,-0.077143855,0.07350471,-0.053536147,-0.86525667,0.06082404,Venda
0.06813767,0.039810386,-0.013394135,0.046730857,-0.074573725,0.08370889,-0.052778862,-0.84021443,0.052134026,Venda
0.06826493,0.037355635,-0.012442525,0.05501241,-0.07392207,0.07246614,-0.0560171,-0.84074056,0.054119404,Venda
0.077054344,0.04805618,-0.012458306,0.05170192,-0.07324961,0.06712732,-0.05586467,-0.84375525,0.066318505,Venda
0.080781616,0.06871752,-0.013473456,0.009655917,-0.07807521,0.0673547,-0.13247493,-0.8373418,0.0083097955,Venda
0.09713997,0.071297996,-0.012279088,0.03517001,-0.07405442,0.06477065,-0.065074146,-0.8340142,0.021825328,Venda
0.08660301,0.06918009,-0.014232904,0.049825072,-0.07179023,0.04713791,-0.059820395,-0.83224833,0.061895836,Venda
0.09992289,0.07368847,-0.014564799,0.037882797,-0.071716055,0.048359107,-0.06360262,-0.82273686,0.014539208,Venda
0.08762926,0.06409553,-0.014295825,0.052482344,-0.0716913,0.052514814,-0.059738524,-0.8209359,0.038560975,Venda
0.09280776,0.06333528,-0.014316146,0.047695667,-0.072322175,0.04580421,-0.05773798,-0.8292356,0.045098204,Venda
0.084269755,0.068154655,-0.013583366,0.040791377,-0.060861874,0.038809378,0.005688272,-0.79208153,0.07452967,Venda
0.08417548,0.06588557,-0.014428701,0.04798075,-0.07010851,0.04874795,-0.05368529,-0.82394207,0.062382217,Venda
0.093209006,0.071921155,-0.014320725,0.034690034,-0.059981205,0.040718522,0.0012439507,-0.7730061,0.05257704,Venda
0.08117643,0.05993572,-0.013909772,0.045270607,-0.061008297,0.04318846,-0.0011544126,-0.76500326,0.07295542,Venda
0.047981832,0.052405283,-0.014545012,0.038483635,-0.06180046,0.03750828,-0.0040846677,-0.7908479,0.056950703,Venda
0.040885754,0.04518634,-0.014676748,0.03427531,-0.065634444,0.04284463,-0.00685894,-0.79673225,0.08262482,Venda
0.04193477,0.053203724,-0.015174907,0.040156595,-0.056302845,0.07804063,-0.009205146,-0.8282489,0.05791167,Venda
0.060665313,0.046345305,-0.0018931006,0.0356432,-0.024020918,0.02658386,0.17628103,-0.7620793,0.096965596,Venda
-0.004546458,0.02848247,-0.0027448505,0.035150927,-0.028149785,0.026020845,0.14771631,-0.7933135,0.0962479,Venda
-0.0002517668,0.03218777,-0.0032770608,0.030683935,-0.028165678,0.034713384,0.1496874,-0.77084935,0.017878482,Venda
-0.010572436,0.034538906,-0.006263854,0.036778826,-0.031454254,0.038988452,0.107310615,-0.7617217,0.09121696,Venda
-0.010572436,0.034538906,-0.006263854,0.036778826,-0.031454254,0.038988452,0.107310615,-0.7617217,0.09121696,Venda
-0.0041440506,0.025678951,-0.099184886,0.020076355,-0.06686932,0.022915153,0.022295231,-0.7992726,0.0760442,Venda
0.0043945294,0.018614972,-0.079748794,0.02855704,-0.07582401,0.027833683,-0.005224303,-0.7734333,0.071455576,Venda
0.011781663,0.039738424,-0.099612206,-0.000604939,-0.07359531,-0.029826446,0.052321073,-0.9424388,0.089006834,Venda
0.114212096,0.10333183,-0.11065814,-0.03180449,-0.08158536,-0.055176936,-0.013710986,-0.3213464,0.09590976,Venda
0.066131644,0.0965312,-0.03970615,-0.011437065,-0.101647735,-0.03588007,-0.017088272,0.042742554,0.19264837,Venda
0.17247155,0.12483484,-0.04582891,-0.053209577,-0.067854255,-0.098944515,-0.0026364152,0.35334116,0.059107453,Venda
0.10364728,0.1045151,-0.06603518,0.0018734888,-0.12126248,-0.09445437,-0.14896841,-0.11170415,0.053659447,Venda
0.08636303,0.060033042,-0.06595835,0.016826175,-0.14303222,-0.0809662,-0.15822232,-0.20079754,0.0358827,Venda
0.08458643,0.059927773,-0.06601756,0.02126643,-0.14040364,-0.07732161,-0.15876673,-0.20956345,0.042875957,Venda
0.08820307,0.06927837,-0.0652459,0.026076868,-0.14159743,-0.07587534,-0.15160201,-0.24221574,0.025964575,Venda
0.08619265,0.009970421,-0.06287442,0.031807,-0.13164201,-0.07428391,-0.15013082,-0.21167856,0.028949767,Venda
0.031740297,0.0055237366,-0.05712324,0.035824984,-0.12003078,-0.076924875,-0.14973874,-0.19112252,0.06561601,Venda
0.0368524,0.011369244,-0.057779852,0.035047974,-0.11896969,-0.07331921,-0.14889233,-0.18285035,0.07929989,Venda
0.038628373,0.01343342,-0.058228336,0.036171153,-0.120394155,-0.06516594,-0.1522472,-0.18149814,0.07226699,Venda
0.036211718,0.008293226,-0.05781694,0.035503156,-0.12141846,-0.073595755,-0.14929986,-0.18300687,0.058944,Venda
0.036129545,0.008782884,-0.057738636,0.03584779,-0.11863691,-0.07329295,-0.14931518,-0.18381245,0.0781878,Venda
0.03686401,0.01140737,-0.056809045,0.037062027,-0.11965355,-0.07316994,-0.13739441,-0.16507302,0.082193226,Venda
0.042805072,0.013786472,-0.057127804,0.037631027,-0.12028799,-0.062921695,-0.1340232,-0.15756924,0.07501005,Venda
0.03679598,0.018060632,-0.056200236,0.03051286,-0.12423568,-0.06435184,-0.13527064,-0.15931979,0.043426607,Venda
0.031150958,0.011120132,-0.056792606,0.03757898,-0.120246306,-0.074499436,-0.13869111,-0.16727461,0.07915563,Venda
0.028391648,0.011163656,-0.057506375,0.036261003,-0.12065223,-0.06586054,-0.13892193,-0.15717371,0.07269586,Venda
0.010775496,0.01998432,-0.0047296644,0.05074295,-0.13631548,-0.04840388,-0.01622344,-0.030568892,0.07030933,Venda
0.034945633,0.01991226,-0.0038611195,0.042855516,-0.13624816,-0.04464737,-0.021591196,-0.01858731,0.04237494,Venda
0.03502384,0.02596696,-0.0042519397,0.041772883,-0.13962422,-0.048619203,-0.01987021,-0.018379197,0.0328124,Venda
0.04260937,0.0394049,-0.004733658,0.024670748,-0.135461,-0.053781718,-0.020379955,-0.06441659,0.040666018,Venda
0.045899123,0.043861512,-0.0054459567,0.02404197,-0.12633768,-0.064492166,-0.02087827,-0.023246804,0.06360246,Venda
0.048236493,0.042840686,-0.0051357746,0.025036985,-0.12575816,-0.06095621,-0.020462709,-0.03148112,0.046965882,Venda
0.04361662,0.04115119,-0.004829481,0.023662305,-0.1340768,-0.053389113,-0.022218704,-0.06794254,0.03942932,Venda
0.040492915,0.026783273,-0.0039807856,0.04797424,-0.13554038,-0.04445314,-0.020577967,-0.022633845,0.020534355,Venda
0.038501535,0.025438508,-0.0038499453,0.047230076,-0.13534203,-0.041541744,-0.021368016,-0.03725646,0.03520083,Venda
0.04238048,0.026952226,-0.0034930038,0.06724077,-0.1324594,-0.049040515,-0.02234518,-0.08398528,0.12182229,Venda
0.038244374,0.027114365,-0.004291656,0.06271231,-0.13711448,-0.04665473,-0.017119233,-0.06990857,0.1231191,Venda
0.032253068,0.0047856835,-0.0035482596,0.06674899,-0.13104664,-0.049080383,-0.019364303,-0.09137762,0.1051876,Venda
0.018065222,-0.0024725825,-0.0035725685,0.06666976,-0.13746287,-0.050458275,-0.021227451,-0.084946536,0.090268984,Venda
0.028327454,-0.017952267,-0.061206266,0.051859427,-0.10719176,-0.070746556,-0.13861379,-0.2542908,0.08762958,Venda
0.02079831,-0.025916312,-0.05971014,0.050312966,-0.107250914,-0.07168899,-0.13659678,-0.26042557,0.073388375,Venda
0.028013613,-0.023515275,-0.058147576,0.03991464,-0.10365348,-0.06712883,-0.13394018,-0.21624245,0.015890047,Venda
0.020573765,-0.02593259,-0.05966448,0.050324935,-0.10748812,-0.072571345,-0.13659678,-0.25467327,0.06893887,Venda
0.019587655,-0.026888633,-0.059373885,0.05734891,-0.10561682,-0.07242564,-0.13728103,-0.24241367,0.06064677,Venda
0.019107563,-0.027043978,-0.059402876,0.056187037,-0.10524947,-0.07244466,-0.13716994,-0.24186653,0.06417636,Venda
0.029393418,-0.020636233,-0.06197364,0.045338195,-0.10407587,-0.0693369,-0.14431302,-0.24226561,0.082547,Venda
0.02941609,-0.017542208,-0.0602865,0.046593152,-0.10397264,-0.067982174,-0.14389323,-0.24102725,0.071361326,Venda
0.022947827,-0.024789698,-0.0602796,0.04524713,-0.10308137,-0.070505716,-0.14131151,-0.24345265,0.07026234,Venda
0.0195092,-0.029586762,-0.059880972,0.043993294,-0.10556996,-0.07134089,-0.14005956,-0.23434056,0.06272454,Venda
0.03546405,-0.009496894,-0.06120057,0.046712212,-0.1055752,-0.07090005,-0.14492278,-0.22930822,0.08640548,Venda
0.0366621,-0.010668478,-0.058022995,0.045865405,-0.09985321,-0.069647685,-0.13558033,-0.19132492,0.005294911,Venda
0.02506452,-0.016707612,-0.057525754,0.027939366,-0.10045146,-0.074285336,-0.14553253,-0.16284804,0.02759935,Venda
0.026323508,-0.0045120553,-0.058160085,0.023732344,-0.09670788,-0.0702526,-0.13961472,-0.16343659,0.08856081,Venda
0.025548821,-0.012098738,-0.058088556,0.016988344,-0.09120088,-0.07283985,-0.13934603,-0.14048529,0.06997764,Venda
0.026038835,-0.019710975,-0.057594772,0.013025708,-0.089819334,-0.07265004,-0.13889545,-0.13785933,0.05891512,Venda
0.06454746,0.0032428484,-0.058609743,0.017521445,-0.09233269,-0.08096315,-0.1353932,-0.12473096,0.06777465,Venda
0.07540062,0.018824281,-0.055270832,4.701533e-05,-0.09208056,-0.07421376,-0.12847376,-0.16332363,0.06693392,Venda
0.087685935,0.03954787,-0.058889356,-0.0034813406,-0.07563424,-0.08089479,-0.123714514,-0.036548693,0.09131991,Venda
0.09069555,0.035369135,-0.061765965,-0.0069740033,-0.07116981,-0.09465211,-0.12916423,-0.09251886,0.03165428,Venda
0.091201805,0.03567745,-0.059721336,-0.014457673,-0.0621821,-0.09370175,-0.12517639,-0.07792564,0.08343513,Venda
0.06442537,0.03340381,-0.005753154,0.00995243,-0.063479714,-0.057411842,-0.018959649,0.0671375,0.10540544,Venda
0.07171985,0.020941408,-0.0059788097,0.014268307,-0.0717467,-0.055166274,-0.01695372,0.081829354,0.08084348,Venda
0.0683333,0.016779281,-0.0056033093,0.019012166,-0.07059848,-0.052671943,-0.017835574,0.094552234,0.09232359,Venda
0.018845245,-0.0037763927,-0.0060111396,0.008666743,-0.06601182,-0.05631217,-0.034557305,-0.043249115,0.08005089,Venda
0.002259592,-0.01651435,-0.0049150754,-0.00014738907,-0.0805796,-0.027844548,-0.03184351,-0.090262175,0.044684514,Venda
0.005115683,-0.011203002,-0.0035534743,-0.0018127027,-0.07566191,-0.017507717,-0.032922197,-0.081856966,0.027481211,Venda
0.0027600112,0.006344796,-0.0034008198,0.0013061496,-0.08291389,-0.019762374,-0.03261865,-0.07826865,0.029019296,Venda
0.039102625,0.068408914,-0.0022338189,0.02359149,-0.09497938,-0.02615767,-0.03520894,-0.05808305,-0.025417924,Venda
0.063416086,0.11959634,-0.003965785,0.030665414,-0.1254069,-0.019905208,-0.03515838,-0.07558456,-0.02399814,Venda
0.09106513,0.17385787,-0.002884485,0.037861835,-0.12190561,-0.0279907,-0.036934935,-0.09710733,0.034237128,Venda
0.10463674,0.13791949,-0.054544963,0.04919893,-0.08750415,-0.041446444,-0.09404312,-0.18715103,-0.056186114,Venda
0.09739317,0.13777873,-0.0551169,0.046952445,-0.08716165,-0.04271578,-0.10398614,-0.20795372,0.035253614,Venda
0.09650925,0.14851813,-0.05362126,0.050593127,-0.084298834,-0.04983257,-0.09282627,-0.20707704,0.02941672,Venda
0.1224151,0.16765742,-0.058208648,0.056137744,-0.07369912,-0.055156015,-0.09467742,-0.08662093,0.043601263,Venda
0.14358816,0.14238475,-0.05336544,0.071513034,-0.036084503,-0.07913958,-0.04961487,0.20332368,0.062691376,Venda
0.13115634,0.1983511,-0.019981455,0.061673153,-0.021101477,-0.04060278,0.025622949,0.4637576,0.02235652,Venda
-0.010599955,0.12043456,-0.026140379,0.099572584,-0.0540632,-0.02503614,0.040157795,-0.21359247,-0.13242443,Venda
-0.030945417,0.015156652,-0.11766634,0.103790246,-0.0820324,-0.044114508,0.092409804,-0.6629317,0.031729348,Venda
0.042223386,0.06448313,-0.112244956,0.06502782,-0.097162426,-0.026785474,0.06712512,-0.71419334,0.18720011,Venda
-0.0064955116,0.018403998,-0.085393794,0.05867117,-0.099381946,-0.03942831,0.09322461,-1.0920442,0.11493972,Venda
-0.028998494,0.023338037,-0.073998846,0.055603918,-0.09136498,0.020047469,0.047200687,-0.98655754,0.06895947,Venda
-0.034877256,0.007184806,-0.10343672,0.05002158,-0.087957755,-0.019712074,0.039482478,-0.9858716,0.112688296,Venda
-0.020063173,0.034369983,-0.101400465,0.0640519,-0.08593612,-0.02356116,0.0821082,-1.0054728,0.08454079,Venda
0.0029141086,0.066963375,-0.10174867,0.049751878,-0.08901123,-0.026419627,0.082290344,-1.0271453,0.089988604,Venda
0.0072686644,0.07461536,-0.099564,0.054749686,-0.08763833,-0.024386728,0.08572707,-1.047999,0.1088499,Venda
0.0112358555,0.09801375,-0.10392741,0.05148409,-0.0893921,0.0068775467,0.0897385,-1.0638695,0.085763864,Venda
0.099494785,0.17394373,-0.10280233,0.06819246,-0.105085716,-0.006632446,0.083639234,-0.9984487,0.099607624,Venda
0.09858479,0.1704909,-0.10444942,0.06327947,-0.10732608,-0.04790959,0.09065903,-0.987876,0.09501851,Venda
0.09664039,0.13366348,-0.104113646,0.0615709,-0.10867584,-0.04294396,0.09298948,-0.97268987,0.10100942,Venda
0.18267201,0.2023904,-0.10993847,0.07078479,-0.112336054,-0.047381215,0.087124296,-0.94152325,0.097980954,Venda
0.17567857,0.19843838,-0.111867145,0.07387443,-0.112359755,-0.047000084,0.079308905,-0.9495966,0.112000994,Venda
0.20809288,0.21745214,-0.0028342593,0.06350524,-0.117392056,0.0067139184,-0.05830725,-0.9846196,0.034013472,Venda
0.22048962,0.23524508,-0.0013150459,0.063736185,-0.11879589,-0.0037118888,-0.060553174,-0.9841621,0.15080033,Venda
0.19769585,0.19650094,-0.0020044236,0.06316883,-0.11233543,0.0083630495,-0.062743396,-1.0421189,-0.0020780037,Venda
0.065160155,0.022425653,-0.0008824968,0.043586276,-0.095048346,0.0037689882,-0.061879944,-1.0801486,0.12840392,Venda
0.0970429,0.113133065,0.002368951,0.049221996,-0.088693954,0.014287825,-0.0540689,-1.1235787,0.042398963,Venda
0.0970429,0.113133065,0.002368951,0.049221996,-0.088693954,0.014287825,-0.0540689,-1.1235787,0.042398963,Venda
0.1192498,0.1359824,0.0033792753,0.04486393,-0.09429882,0.0031331046,-0.049816534,-1.1186595,0.35383758,Venda
0.096042834,0.10571791,-0.10651131,0.06854557,-0.15811446,-0.039152883,0.0445058,-1.1417881,0.051302604,Venda
0.09062934,0.1053404,-0.10477346,0.0551461,-0.15616304,-0.027044447,0.04134539,-1.1535146,0.08584735,Venda
0.18666801,0.15109576,-0.109200835,0.059685446,-0.15186968,-0.029972117,0.05278949,-1.1222908,0.11438303,Venda
0.19674118,0.16709375,-0.10914232,0.053537782,-0.15120415,-0.030275045,0.05846973,-1.1168501,0.10888086,Venda
0.19736108,0.17320949,-0.111918606,0.05310929,-0.077294976,-0.030655675,0.070565626,-1.0544889,0.10242073,Venda
0.19440086,0.17202489,-0.11227243,0.06608299,-0.0766291,-0.03347162,0.06566019,-1.0574218,0.052168667,Venda
0.20343992,0.18065764,-0.12069165,0.061672702,-0.07860645,-0.04414187,0.07728685,-1.0361657,0.35282803,Venda
0.26252398,0.19766591,-0.122064546,0.06961859,-0.07276365,-0.03171865,0.10740739,-0.94159675,0.13946067,Venda
0.25279385,0.17088929,-0.12322971,0.06997004,-0.07327161,-0.045949932,0.081433356,-0.96602446,0.33921278,Venda
0.27306554,0.17301124,-0.1256132,0.06305238,-0.074190035,-0.045001447,0.050767656,-0.9060046,0.3367495,Venda
0.28569597,0.19676013,-0.117770076,0.04865041,-0.07317857,-0.03165562,0.07903965,-0.8672637,0.08163923,Venda
0.3086222,0.16856925,-0.086488105,0.057489228,-0.08210499,-0.040193263,0.08251499,-0.89587337,0.04659208,Venda
0.29804313,0.05037568,-0.11298665,0.10102934,-0.047096096,-0.046201017,0.10443488,-0.88432384,0.13445109,Venda
0.25802717,0.22275074,-0.10603526,0.105503306,-0.017921243,-0.019574314,0.07373136,-0.5218694,0.1238378,Venda
0.3235392,0.2865944,-0.019365478,0.1445954,0.020858437,-0.051591158,0.057518363,0.01751772,0.0521873,Venda
0.27098817,0.22842932,-0.012648691,0.12154737,0.054707892,-0.05828514,0.087623686,0.356867,0.3310872,Venda
0.33774772,0.26097125,-0.028792106,0.0855022,0.06457856,-0.110510334,0.028941732,0.20903456,0.04766418,Venda
0.33828083,0.31684825,-0.033736255,0.09154292,0.05359616,-0.07780533,-0.0017892586,-0.045257747,0.07933425,Venda
0.32282746,0.3016545,-0.030730862,0.08836783,0.06056723,-0.0720087,-0.008566589,-0.072625786,0.041929297,Venda
0.31608084,0.28477618,-0.036924265,0.092244565,0.072418064,-0.0694393,0.0028690624,-0.093547024,0.106391035,Venda
0.31424817,0.28186193,-0.043583542,0.096919805,0.06712371,-0.06603898,-0.014841075,-0.093709104,0.14725226,Venda
0.27043554,0.24595386,-0.0041227834,0.07445077,0.05243034,-0.052808043,-0.046420537,-0.028493835,0.08808742,Venda
0.26653334,0.2505331,-0.004665699,0.07306153,0.04949376,-0.053929992,-0.047199585,-0.039147012,0.07915491,Venda
0.27515423,0.27680245,-0.0019190889,0.09844392,0.08047528,-0.053613666,-0.044963323,0.038528472,0.1637753,Venda
